Date,Price,gold,inflation,crisis,economy,Biden,isPartial,Trump,Powell,Yellen,Putin,Xi Jinping,climate change,interest rates,recession,oil prices,GDP,stock market,trade war,unemployment,central bank,federal reserve,sanctions,crypto,blockchain,tax policy,debt ceiling,tariffs,geopolitics,renewable energy,housing market,real estate,forex,gold reserves,commodities,energy crisis,supply chain,inflation rate,economic growth,market crash,government bonds,quantitative easing,austerity,public debt,hedge fund,pension fund,private equity,venture capital,startups,IPO,mergers and acquisitions,dividends,share buybacks,stock options,investment banking,wealth management,asset management,financial crisis,credit risk,sovereign debt,fiscal policy,monetary policy,economic sanctions,globalization,deglobalization,foreign investment,inflation hedge,gold mining,commodity trading,investment strategies,currency exchange,dollar index,eurozone,Asian markets,BRICS,trade agreements,NAFTA,TPP,EU regulations,US-China relations,supply chain disruptions,pandemic,recovery,healthcare policy,pharmaceuticals,biotech,tech stocks,semiconductors,AI development,machine learning,cybersecurity,big data,cloud computing,5G technology,electric vehicles,renewable resources,solar power,wind energy,nuclear power,hydropower,carbon emissions,green energy,environmental policy,climate finance,sustainable investing,social impact,corporate governance,ESG investing,shareholder activism,corporate responsibility,regulatory compliance,fintech,neobanks,digital wallets,cryptocurrency exchange,NFTs,blockchain technology,smart contracts,decentralized finance,metaverse,virtual reality,augmented reality,technology adoption,consumer behavior,retail sales,e-commerce,online marketplaces,logistics,freight rates,ocean shipping,air freight,rail transport,automotive industry,supply chain management,industrial production,factory automation,robotics,IoT,industrial IoT,smart cities,urbanization,population growth,demographics,aging population,healthcare spending,education funding,student debt,workforce development,labor market,minimum wage,income inequality,wealth gap,tax reforms,corporate tax,inheritance tax,offshore accounts,wealth redistribution,public policy,campaign finance,election outcomes,political stability,international relations,defense spending,military conflict,peace treaties,diplomacy,human rights,UN policies,World Bank,IMF,OECD,global trade,WTO,OPEC,energy markets,commodity futures,options trading,derivatives,risk management,portfolio optimization,quantitative finance,behavioral finance,market psychology,investor sentiment,trading volume,market trends,technical analysis,fundamental analysis,earnings reports,quarterly results,corporate strategy,management changes,board decisions,mergers,spin-offs,divestitures,joint ventures,strategic alliances,competitive advantage,market share,brand value,consumer loyalty,product innovation,R&D spending,patent filings,intellectual property,trademark disputes,legal risks,litigation,compliance risks,cyber risks,data breaches,privacy concerns,ethical considerations,corporate ethics,whistleblowing,regulatory scrutiny,audit reports,transparency,accounting standards,financial reporting,investor communications,media influence
2014-05-06,29109,39.0,1.0,3.0,3.0,0.0,False,1.0,1.0,0.0,1.0,0.0,4.0,6.0,1.0,1.0,8.0,3.0,0.0,8.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,99.0,57.0,0.0,10.0,0.0,20.0,22.0,23.0,10.0,5.0,4.0,7.0,3.0,31.0,17.0,39.0,2.0,2.0,9.0,0.0,3.0,0.0,12.0,30.0,38.0,93.0,27.0,25.0,3.0,23.0,30.0,1.0,24.0,0.0,8.0,0.0,5.0,2.0,1.0,51.0,1.0,2.0,1.0,29.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,91.0,0.0,9.0,6.0,0.0,4.0,0.0,11.0,3.0,37.0,44.0,1.0,5.0,5.0,59.0,14.0,21.0,5.0,3.0,19.0,8.0,1.0,0.0,21.0,27.0,0.0,0.0,18.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,7.0,22.0,50.0,0.0,59.0,0.0,0.0,2.0,1.0,5.0,24.0,4.0,0.0,49.0,13.0,0.0,4.0,4.0,13.0,47.0,2.0,1.0,4.0,9.0,3.0,1.0,68.0,1.0,0.0,1.0,33.0,30.0,2.0,1.0,58.0,8.0,0.0,2.0,50.0,1.0,1.0,0.0,13.0,58.0,0.0,75.0,36.0,37.0,7.0,27.0,10.0,1.0,1.0,8.0,37.0,71.0,1.0,2.0,1.0,2.0,1.0,8.0,31.0,52.0,17.0,10.0,23.0,35.0,19.0,4.0,74.0,1.0,2.0,14.0,0.0,3.0,32.0,1.0,0.0,6.0,1.0,0.0,61.0,0.0,1.0,70.0,0.0,0.0,1.0,5.0,10.0,14.0,20.0,0.0,2.0,56.0,14.0,14.0,1.0,20.0
2014-05-05,29967,39.0,1.0,3.0,3.0,0.0,False,1.0,1.0,0.0,1.0,0.0,4.0,6.0,1.0,1.0,8.0,3.0,0.0,8.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,99.0,57.0,0.0,10.0,0.0,20.0,22.0,23.0,10.0,5.0,4.0,7.0,3.0,31.0,17.0,39.0,2.0,2.0,9.0,0.0,3.0,0.0,12.0,30.0,38.0,93.0,27.0,25.0,3.0,23.0,30.0,1.0,24.0,0.0,8.0,0.0,5.0,2.0,1.0,51.0,1.0,2.0,1.0,29.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,91.0,0.0,9.0,6.0,0.0,4.0,0.0,11.0,3.0,37.0,44.0,1.0,5.0,5.0,59.0,14.0,21.0,5.0,3.0,19.0,8.0,1.0,0.0,21.0,27.0,0.0,0.0,18.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,7.0,22.0,50.0,0.0,59.0,0.0,0.0,2.0,1.0,5.0,24.0,4.0,0.0,49.0,13.0,0.0,4.0,4.0,13.0,47.0,2.0,1.0,4.0,9.0,3.0,1.0,68.0,1.0,0.0,1.0,33.0,30.0,2.0,1.0,58.0,8.0,0.0,2.0,50.0,1.0,1.0,0.0,13.0,58.0,0.0,75.0,36.0,37.0,7.0,27.0,10.0,1.0,1.0,8.0,37.0,71.0,1.0,2.0,1.0,2.0,1.0,8.0,31.0,52.0,17.0,10.0,23.0,35.0,19.0,4.0,74.0,1.0,2.0,14.0,0.0,3.0,32.0,1.0,0.0,6.0,1.0,0.0,61.0,0.0,1.0,70.0,0.0,0.0,1.0,5.0,10.0,14.0,20.0,0.0,2.0,56.0,14.0,14.0,1.0,20.0
2014-05-02,30182,39.0,1.0,3.0,3.0,0.0,False,1.0,1.0,0.0,1.0,0.0,4.0,6.0,1.0,1.0,8.0,3.0,0.0,8.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,99.0,57.0,0.0,10.0,0.0,20.0,22.0,23.0,10.0,5.0,4.0,7.0,3.0,31.0,17.0,39.0,2.0,2.0,9.0,0.0,3.0,0.0,12.0,30.0,38.0,93.0,27.0,25.0,3.0,23.0,30.0,1.0,24.0,0.0,8.0,0.0,5.0,2.0,1.0,51.0,1.0,2.0,1.0,29.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,91.0,0.0,9.0,6.0,0.0,4.0,0.0,11.0,3.0,37.0,44.0,1.0,5.0,5.0,59.0,14.0,21.0,5.0,3.0,19.0,8.0,1.0,0.0,21.0,27.0,0.0,0.0,18.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,7.0,22.0,50.0,0.0,59.0,0.0,0.0,2.0,1.0,5.0,24.0,4.0,0.0,49.0,13.0,0.0,4.0,4.0,13.0,47.0,2.0,1.0,4.0,9.0,3.0,1.0,68.0,1.0,0.0,1.0,33.0,30.0,2.0,1.0,58.0,8.0,0.0,2.0,50.0,1.0,1.0,0.0,13.0,58.0,0.0,75.0,36.0,37.0,7.0,27.0,10.0,1.0,1.0,8.0,37.0,71.0,1.0,2.0,1.0,2.0,1.0,8.0,31.0,52.0,17.0,10.0,23.0,35.0,19.0,4.0,74.0,1.0,2.0,14.0,0.0,3.0,32.0,1.0,0.0,6.0,1.0,0.0,61.0,0.0,1.0,70.0,0.0,0.0,1.0,5.0,10.0,14.0,20.0,0.0,2.0,56.0,14.0,14.0,1.0,20.0
2014-05-01,30380,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-30,31014,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-29,29713,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-28,29824,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-27,29695,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-25,29741,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-23,29752,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-22,29423,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-21,29548,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-19,29339,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
2014-04-17,29293,39.0,1.0,5.0,4.0,0.0,False,1.0,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,11.0,3.0,0.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,93.0,54.0,0.0,10.0,1.0,21.0,30.0,33.0,14.0,6.0,6.0,9.0,5.0,33.0,18.0,40.0,2.0,2.0,11.0,1.0,3.0,0.0,12.0,29.0,34.0,91.0,42.0,28.0,4.0,52.0,64.0,2.0,49.0,0.0,10.0,0.0,6.0,2.0,1.0,49.0,1.0,2.0,1.0,6.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,9.0,6.0,0.0,5.0,0.0,11.0,3.0,36.0,45.0,0.0,5.0,11.0,59.0,24.0,34.0,8.0,4.0,23.0,12.0,1.0,0.0,39.0,41.0,0.0,1.0,26.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,9.0,24.0,61.0,0.0,60.0,0.0,0.0,2.0,1.0,5.0,28.0,4.0,0.0,52.0,11.0,0.0,2.0,8.0,21.0,53.0,2.0,1.0,5.0,10.0,3.0,2.0,81.0,2.0,0.0,1.0,35.0,31.0,2.0,2.0,71.0,9.0,0.0,3.0,61.0,1.0,1.0,0.0,16.0,78.0,0.0,69.0,41.0,47.0,8.0,40.0,21.0,1.0,2.0,8.0,49.0,79.0,1.0,2.0,2.0,3.0,1.0,8.0,36.0,48.0,18.0,6.0,15.0,46.0,21.0,6.0,84.0,2.0,2.0,19.0,0.0,4.0,36.0,2.0,0.0,8.0,1.0,0.0,70.0,0.0,1.0,69.0,0.0,0.0,1.0,7.0,18.0,17.0,28.0,0.0,3.0,65.0,14.0,16.0,1.0,40.0
